state,year,month,avg_temp,min_temp,max_temp,avg_wind,min_wind,max_wind,avg_humidity,min_humidity,max_humidity
Missouri,2023,6,23.770555555555553,11.6,39.2,8.061666666666666,0.4,21.5,63.358333333333334,20,100
Missouri,2023,7,26.00927419354839,16.1,38.5,8.753360215053764,0.0,22.4,69.18951612903226,29,100
Missouri,2023,8,25.231317204301074,14.4,40.0,8.975537634408603,0.0,24.2,75.55913978494624,31,100
Missouri,2023,9,21.81263888888889,11.9,35.2,8.105833333333333,0.5,20.1,67.82916666666667,26,100
Missouri,2023,10,15.376478494623656,-1.9,30.9,11.75967741935484,1.0,24.4,65.34811827956989,27,100
Missouri,2023,11,8.762083333333333,-5.3,26.9,10.323194444444445,0.8,23.7,61.90833333333333,20,100
Missouri,2023,12,5.966801075268817,-4.7,18.1,11.587096774193547,1.0,26.5,71.75,20,100
Missouri,2024,1,-1.8901881720430107,-22.0,14.1,10.861155913978495,0.5,29.9,71.6989247311828,16,100
Missouri,2024,2,7.0778735632183905,-8.2,25.1,11.522988505747126,1.3,30.3,62.62643678160919,11,100
Missouri,2024,3,9.99005376344086,-3.5,25.7,12.572715053763442,0.5,28.2,64.3763440860215,22,100
Missouri,2024,4,14.820694444444444,1.0,29.6,13.180694444444445,1.9,32.8,62.454166666666666,20,100
Missouri,2024,5,19.794086021505375,10.9,31.8,10.138172043010753,0.4,31.8,75.34677419354838,28,100
Missouri,2024,6,24.880555555555556,13.8,37.5,10.602361111111112,1.1,24.5,68.34583333333333,29,100
Missouri,2024,7,24.714919354838713,15.8,36.5,8.387903225806452,0.0,24.1,73.93413978494624,37,100
Missouri,2024,8,24.708736559139783,12.9,37.0,8.630376344086022,0.0,18.9,70.65994623655914,34,100
Missouri,2024,9,21.525416666666665,9.4,34.3,8.498055555555556,0.4,19.8,66.09444444444445,20,100
Missouri,2024,10,17.186693548387098,2.2,31.8,10.990591397849462,0.9,30.3,53.365591397849464,21,100
Missouri,2024,11,9.553611111111111,-5.4,23.5,13.139444444444443,0.6,36.4,73.68611111111112,32,100
Missouri,2024,12,4.008870967741935,-9.0,16.9,13.292069892473117,0.5,32.7,73.26344086021506,21,100
Missouri,2025,1,-3.1071236559139783,-20.0,12.2,13.49220430107527,0.4,28.6,69.61290322580645,22,100
Missouri,2025,2,-0.1805059523809524,-20.7,21.4,13.329613095238095,0.0,28.6,69.83928571428571,27,100
Missouri,2025,3,11.06021505376344,-4.0,26.9,17.442204301075268,0.6,47.0,55.11021505376344,16,99
Missouri,2025,4,14.071666666666667,-1.0,27.6,15.348333333333333,0.5,37.0,70.11944444444444,26,99
Missouri,2025,5,17.071102150537634,7.1,28.5,12.190591397849461,0.4,31.1,75.78763440860214,28,100
Missouri,2025,6,23.88722222222222,13.0,34.3,11.085972222222221,0.5,29.5,77.55416666666666,38,100
Missouri,2025,7,26.60524193548387,17.6,35.5,9.088844086021506,0.6,26.1,76.69489247311827,37,100
Missouri,2025,8,24.333333333333332,12.6,35.3,8.99475806451613,0.2,23.9,67.52284946236558,28,97
Missouri,2025,9,22.15972222222222,10.9,35.0,7.4413888888888895,0.3,21.4,65.51805555555555,29,100
Missouri,2025,10,16.608198924731184,2.7,30.1,11.393951612903226,0.0,32.3,70.12096774193549,32,100
Missouri,2025,11,9.079166666666667,-5.3,26.1,13.151944444444444,0.6,32.6,68.93888888888888,20,100
Missouri,2025,12,2.5112244897959184,-13.7,23.4,13.217517006802721,0.2,41.9,68.98384353741497,27,100
Montana,2020,12,-5.381089743589744,-12.4,1.8,16.106089743589745,5.4,27.1,69.40064102564102,38,86
Montana,2021,1,-5.462231182795699,-19.0,2.8,17.037634408602152,0.4,41.1,70.06451612903226,37,99
Montana,2021,2,-11.958482142857143,-32.9,4.2,13.933779761904763,0.4,43.9,68.79613095238095,37,94
Montana,2021,3,-2.3922043010752687,-14.4,10.1,13.183870967741935,0.4,32.2,66.18145161290323,13,97
Montana,2021,4,-0.9881944444444445,-13.0,17.0,11.102222222222222,0.4,28.5,68.74166666666666,15,99
Montana,2021,5,4.172715053763441,-6.8,20.8,10.29247311827957,0.4,35.2,68.55376344086021,22,100
Montana,2021,6,14.512083333333335,1.1,29.5,10.637222222222222,0.5,25.7,51.708333333333336,13,100
Montana,2021,7,19.195564516129032,7.1,29.2,8.37983870967742,0.4,20.5,45.86290322580645,16,99
Montana,2021,8,14.380376344086022,2.5,28.2,10.204569892473119,0.4,25.3,58.21639784946237,15,100
Montana,2021,9,11.604583333333332,-0.7,25.0,11.820694444444444,0.8,31.0,48.00833333333333,13,97
Montana,2021,10,4.576881720430107,-8.1,21.0,13.771236559139783,1.1,35.2,62.53360215053763,15,100
Montana,2021,11,0.6804166666666667,-9.4,11.9,19.846666666666668,0.7,41.0,56.13472222222222,12,99
Montana,2021,12,-7.216666666666667,-25.8,10.1,17.81263440860215,0.8,39.0,71.27956989247312,41,98
Montana,2022,1,-4.925403225806452,-27.0,5.3,19.48575268817204,0.8,36.6,63.79838709677419,27,97
Montana,2022,2,-7.827678571428571,-31.3,5.0,16.938244047619047,0.4,36.3,66.98065476190476,33,98
Montana,2022,3,-2.772043010752688,-22.0,11.9,14.022849462365592,0.7,39.1,68.41666666666667,31,99
Montana,2022,4,-3.6369444444444445,-22.6,13.9,13.035833333333333,1.1,31.3,66.43194444444444,28,97
Montana,2022,5,3.6405913978494624,-7.6,17.7,12.224462365591398,0.5,31.5,65.5725806451613,26,100
Montana,2022,6,10.414861111111112,0.6,26.0,12.485000000000001,0.0,35.9,62.24305555555556,19,100
Montana,2022,7,16.564247311827955,6.2,28.9,9.399462365591397,0.4,30.0,55.479838709677416,14,100
Montana,2022,8,17.497311827956988,5.1,29.4,9.614784946236558,0.7,26.8,47.39381720430107,14,100
Montana,2022,9,12.803472222222222,0.6,29.9,10.079444444444444,0.4,27.7,53.90416666666667,12,100
Montana,2022,10,5.036424731182795,-8.1,19.8,13.078763440860216,0.4,32.4,65.83602150537635,17,100
Montana,2022,11,-6.895833333333333,-25.4,8.4,15.755972222222221,1.1,38.0,67.07222222222222,31,93
Montana,2022,12,-8.878629032258065,-34.8,5.0,15.951478494623656,0.7,34.8,73.94623655913979,34,98
Montana,2023,1,-6.743951612903226,-29.5,4.8,15.214247311827956,1.1,35.5,73.6263440860215,44,95
Montana,2023,2,-7.0058035714285705,-30.8,3.0,18.68348214285714,1.6,35.4,64.22321428571429,34,94
Montana,2023,3,-7.424596774193548,-17.4,3.2,10.555913978494624,0.0,37.8,70.54166666666667,23,97
Montana,2023,4,-1.131388888888889,-14.8,13.3,12.037222222222221,0.5,27.7,67.25694444444444,21,98
Montana,2023,5,8.338037634408602,-1.9,21.0,8.734139784946237,0.4,19.5,69.68413978494624,28,100
Montana,2023,6,10.695555555555556,-0.6,21.6,8.47625,0.4,21.5,72.57222222222222,25,100
Montana,2023,7,15.557795698924732,2.8,29.5,9.607123655913979,0.4,30.0,53.920698924731184,14,100
Montana,2023,8,15.681182795698923,4.9,29.1,10.778225806451612,0.4,31.9,55.59139784946237,17,100
Montana,2023,9,10.919444444444444,-0.2,24.3,9.632083333333334,0.4,24.9,60.74444444444445,19,100
Montana,2023,10,2.862768817204301,-23.4,19.3,11.251075268817203,0.8,36.8,70.15053763440861,28,100
Montana,2023,11,-0.24152777777777779,-12.8,9.2,17.441805555555558,1.0,35.9,61.172222222222224,16,98
Montana,2023,12,-1.5254032258064518,-12.1,8.5,16.290994623655912,1.1,39.1,60.43413978494624,11,97
Montana,2024,1,-8.014247311827958,-37.7,12.1,13.690591397849461,0.0,36.8,69.29032258064517,25,95
Montana,2024,2,-4.641091954022988,-24.9,9.6,14.941666666666666,0.0,42.9,71.49425287356321,12,99
Montana,2024,3,-4.226747311827957,-15.6,8.5,10.95981182795699,0.5,30.9,70.43817204301075,30,99
Montana,2024,4,1.3194444444444444,-11.1,16.5,12.392916666666666,0.4,28.6,63.11666666666667,19,100
Montana,2024,5,3.443279569892473,-8.6,18.6,14.204166666666666,0.5,42.8,65.67338709677419,24,100
Montana,2024,6,10.745138888888889,-2.2,25.0,13.174583333333334,0.5,39.2,56.89861111111111,17,100
Montana,2024,7,16.81451612903226,4.6,30.8,10.037768817204302,0.0,22.0,48.869623655913976,17,98
Montana,2024,8,14.909139784946236,2.2,29.9,9.345698924731183,0.4,35.8,57.75268817204301,15,100
Montana,2024,9,12.84013888888889,-1.2,27.0,11.78125,0.0,41.4,54.71527777777778,15,99
Montana,2024,10,7.122177419354839,-6.2,20.6,13.84758064516129,0.6,33.6,48.490591397849464,21,93
Montana,2024,11,-2.2668055555555555,-14.4,11.5,14.88638888888889,0.4,34.6,68.20972222222223,32,99
Montana,2024,12,-1.509005376344086,-10.7,9.3,17.32204301075269,0.4,41.8,62.388440860215056,23,97
Montana,2025,1,-6.867069892473118,-28.0,8.4,15.826747311827958,0.2,42.4,65.48655913978494,18,94
Montana,2025,2,-9.845833333333333,-31.3,8.9,13.344196428571427,0.2,39.6,66.98363095238095,22,92
Montana,2025,3,-1.0139784946236559,-14.4,14.4,14.54986559139785,0.5,37.3,65.24731182795699,22,99
Montana,2025,4,0.4255555555555555,-16.8,14.2,11.38263888888889,0.3,29.7,62.77638888888889,18,96
Montana,2025,5,7.331720430107527,-4.9,24.2,10.43763440860215,0.0,22.9,61.255376344086024,18,100
Montana,2025,6,11.263194444444444,-2.5,23.8,9.544444444444444,0.2,24.7,57.84444444444444,18,100
Montana,2025,7,15.324327956989247,4.5,26.5,8.746908602150537,0.2,22.5,58.0,19,100
Montana,2025,8,15.291397849462365,4.2,28.3,9.082258064516129,0.2,29.2,56.314516129032256,13,100
Montana,2025,9,13.224166666666665,0.8,25.5,9.393194444444445,0.2,24.9,51.26111111111111,16,99
Montana,2025,10,4.034005376344086,-6.9,18.0,13.871370967741935,0.4,34.1,60.208333333333336,19,100
Montana,2025,11,1.271388888888889,-19.3,14.6,16.43277777777778,0.3,40.5,62.93055555555556,24,100
Montana,2025,12,-0.8840986394557824,-10.7,9.1,22.91343537414966,0.6,48.7,68.9047619047619,24,100
Nebraska,2020,12,-3.4118589743589745,-13.6,9.4,11.937179487179488,1.4,32.4,73.76602564102564,31,95
Nebraska,2021,1,-1.5899193548387098,-13.6,14.4,13.969354838709679,0.8,49.1,71.29704301075269,14,99
Nebraska,2021,2,-10.088690476190477,-34.1,11.9,11.866666666666665,0.0,30.2,76.99255952380952,27,99
Nebraska,2021,3,7.094220430107527,-3.9,23.1,16.816666666666666,0.8,42.3,63.65456989247312,19,99
Nebraska,2021,4,9.850277777777778,-3.8,28.8,16.16861111111111,1.0,36.6,57.4125,24,97
Nebraska,2021,5,16.16155913978495,2.0,30.0,15.374059139784945,1.6,35.5,63.67338709677419,20,98
Nebraska,2021,6,24.698611111111113,9.4,40.0,13.32472222222222,0.0,33.1,56.27777777777778,18,99
Nebraska,2021,7,25.27715053763441,14.6,36.8,12.750537634408602,0.8,27.1,63.99193548387097,28,99
Nebraska,2021,8,25.311424731182797,14.8,36.2,14.257123655913977,1.9,30.6,61.439516129032256,30,98
Nebraska,2021,9,21.188194444444445,7.7,35.2,14.108194444444443,1.1,35.5,64.99305555555556,29,99
Nebraska,2021,10,13.549731182795698,1.6,27.8,15.188575268817203,0.4,46.6,63.081989247311824,25,96
Nebraska,2021,11,6.924166666666666,-6.1,22.3,14.755833333333335,2.7,43.9,58.897222222222226,19,99
Nebraska,2021,12,1.8030913978494623,-12.1,19.3,14.684005376344086,1.4,54.1,54.331989247311824,17,98
Nebraska,2022,1,-2.8528225806451615,-18.3,14.4,15.724193548387095,0.7,39.2,50.29704301075269,11,90
Nebraska,2022,2,-1.6958333333333333,-18.7,17.7,16.835416666666667,1.5,40.6,43.01934523809524,10,94
Nebraska,2022,3,4.110887096774194,-12.4,22.5,17.58494623655914,0.4,42.5,49.818548387096776,15,100
Nebraska,2022,4,10.176666666666666,-3.8,30.7,22.17513888888889,1.8,54.5,45.96666666666667,11,97
Nebraska,2022,5,16.849193548387095,2.5,32.4,16.428225806451614,1.1,40.3,60.086021505376344,22,99
Nebraska,2022,6,23.502499999999998,9.7,38.7,15.319861111111111,0.4,39.3,58.50138888888889,20,100
Nebraska,2022,7,25.85981182795699,15.9,38.9,12.995564516129033,0.7,29.8,61.346774193548384,28,99
Nebraska,2022,8,25.329435483870967,14.6,37.6,12.798790322580643,0.4,26.6,58.141129032258064,27,99
Nebraska,2022,9,21.245,7.5,35.8,14.045972222222222,0.4,30.7,54.58888888888889,20,96
Nebraska,2022,10,12.963037634408602,-4.4,30.9,14.711962365591399,1.4,43.1,49.130376344086024,13,99
Nebraska,2022,11,3.1133333333333333,-11.1,23.1,17.227083333333333,1.8,36.7,53.93333333333333,16,97
Nebraska,2022,12,-3.783064516129032,-26.0,11.9,16.796908602150538,1.1,43.8,62.42741935483871,21,100
Nebraska,2023,1,-4.027016129032258,-22.0,10.6,13.405913978494624,1.1,31.9,81.13575268817205,37,97
Nebraska,2023,2,-1.7635416666666666,-21.0,15.1,15.75580357142857,1.6,39.5,65.6264880952381,17,99
Nebraska,2023,3,1.7043010752688172,-10.1,20.7,15.595564516129032,1.9,42.4,62.39381720430107,11,100
Nebraska,2023,4,10.937916666666666,-5.4,28.9,19.92013888888889,1.0,44.6,45.96388888888889,16,96
Nebraska,2023,5,18.773655913978494,2.5,30.2,13.535349462365591,0.8,32.5,55.76747311827957,18,98
Nebraska,2023,6,23.02402777777778,10.6,33.6,11.42388888888889,0.4,31.4,58.80277777777778,20,96
Nebraska,2023,7,23.621370967741935,12.9,36.5,10.703629032258064,0.7,25.3,70.90725806451613,35,99
Nebraska,2023,8,24.509543010752687,12.9,38.3,12.683333333333334,0.8,36.6,64.16666666666667,23,99
Nebraska,2023,9,21.54083333333333,9.2,35.2,13.41875,0.5,35.0,58.02361111111111,22,97
Nebraska,2023,10,12.3627688172043,-7.1,31.7,16.20766129032258,2.5,45.3,61.08064516129032,21,99
Nebraska,2023,11,5.791388888888889,-5.9,20.5,14.094722222222224,0.4,35.4,61.45,25,96
Nebraska,2023,12,0.9576612903225806,-7.6,12.4,13.423790322580643,1.1,35.9,72.84677419354838,24,100
Nebraska,2024,1,-6.83239247311828,-28.5,14.4,13.88508064516129,1.5,37.9,81.16666666666667,39,100
Nebraska,2024,2,3.8761494252873567,-12.9,22.6,14.621408045977011,1.5,39.4,62.44396551724138,14,98
Nebraska,2024,3,5.552688172043011,-7.9,21.7,16.121908602150537,1.3,39.3,53.009408602150536,11,99
Nebraska,2024,4,11.408194444444444,-1.1,27.2,18.4925,1.8,40.5,55.6625,20,98
Nebraska,2024,5,16.662365591397847,5.7,28.8,15.461290322580647,0.5,40.5,62.99731182795699,25,100
Nebraska,2024,6,23.205277777777777,12.0,36.0,15.430694444444445,0.0,40.1,65.42083333333333,29,100
Nebraska,2024,7,23.598387096774193,14.2,34.5,10.84247311827957,0.4,31.2,70.43548387096774,40,100
Nebraska,2024,8,23.563037634408605,13.3,35.9,12.143951612903226,2.5,31.8,67.74059139784946,27,99
Nebraska,2024,9,21.540694444444444,7.9,32.2,14.985833333333332,0.4,33.5,55.13194444444444,15,95
Nebraska,2024,10,15.33252688172043,1.6,28.8,15.428897849462366,1.5,42.3,49.02150537634409,15,98
Nebraska,2024,11,5.458194444444445,-8.6,21.0,14.042777777777777,0.4,38.6,68.64166666666667,19,99
Nebraska,2024,12,-0.14301075268817204,-11.9,12.9,12.943682795698924,0.5,44.4,65.23521505376344,20,100
Nebraska,2025,1,-4.347043010752688,-21.6,12.3,14.89986559139785,0.9,35.3,60.35349462365591,14,98
Nebraska,2025,2,-5.579613095238095,-28.0,15.9,14.166964285714286,0.2,32.3,64.51190476190476,14,92
Nebraska,2025,3,7.59502688172043,-6.5,28.4,17.57956989247312,0.6,52.1,54.69220430107527,8,100
Nebraska,2025,4,11.95111111111111,-3.0,27.6,16.22277777777778,0.8,40.1,53.333333333333336,13,98
Nebraska,2025,5,16.516935483870967,4.6,30.4,14.349193548387095,0.4,48.8,59.90725806451613,18,100
Nebraska,2025,6,22.803333333333335,9.1,37.2,14.321388888888889,0.3,36.3,67.7,26,100
Nebraska,2025,7,24.294758064516127,15.4,34.6,12.031317204301073,0.4,32.5,77.6760752688172,44,100
Nebraska,2025,8,23.0497311827957,12.2,33.7,11.596370967741937,0.8,34.2,76.35349462365592,46,98
Nebraska,2025,9,19.696666666666665,6.8,32.0,11.494444444444444,0.2,26.7,72.18472222222222,25,100
Nebraska,2025,10,14.341397849462366,-2.3,31.2,15.836693548387096,0.6,36.8,64.43682795698925,26,99
Nebraska,2025,11,5.460416666666666,-14.0,25.1,13.128194444444443,0.5,49.7,66.41111111111111,23,99
Nebraska,2025,12,-0.03197278911564626,-14.9,14.7,13.66751700680272,0.7,49.6,68.48044217687075,26,100
Nevada,2020,12,-2.3208333333333333,-11.9,6.2,11.005769230769232,2.5,22.8,54.59935897435897,16,94
Nevada,2021,1,-0.3987903225806452,-13.0,12.7,10.85779569892473,1.1,38.4,62.71774193548387,22,98
Nevada,2021,2,-0.5488095238095239,-14.1,10.4,10.45357142857143,1.3,35.9,59.501488095238095,17,98
Nevada,2021,3,2.8,-12.3,16.4,12.358736559139784,0.5,31.1,47.44892473118279,10,91
Nevada,2021,4,10.493333333333332,-2.5,27.4,12.22125,1.1,39.3,26.644444444444446,5,87
Nevada,2021,5,14.761021505376345,0.2,27.8,12.719086021505376,0.8,37.1,29.690860215053764,7,95
Nevada,2021,6,23.80597222222222,4.8,34.6,13.234722222222222,0.4,47.5,18.633333333333333,4,79
Nevada,2021,7,26.233064516129033,15.0,35.6,10.459946236559139,0.4,29.8,29.833333333333332,9,95
Nevada,2021,8,24.14798387096774,7.8,34.9,11.535752688172044,0.8,28.8,20.283602150537636,6,92
Nevada,2021,9,20.209027777777777,0.8,32.3,10.713472222222222,0.8,32.9,21.330555555555556,6,72
Nevada,2021,10,9.480510752688172,-4.6,23.1,13.095430107526882,1.1,40.8,44.28763440860215,8,90
Nevada,2021,11,7.667361111111111,-8.6,18.9,9.147499999999999,0.0,27.9,41.173611111111114,5,88
Nevada,2021,12,-1.1391129032258065,-16.3,15.9,11.242876344086023,0.0,40.2,61.20161290322581,13,100
Nevada,2022,1,-1.5698924731182795,-17.3,9.7,9.60752688172043,1.5,23.4,54.346774193548384,14,93
Nevada,2022,2,0.5988095238095238,-13.9,14.3,10.432142857142857,0.4,31.4,45.71577380952381,13,82
Nevada,2022,3,6.096774193548387,-7.8,22.9,13.709139784946236,0.7,39.7,40.34274193548387,6,93
Nevada,2022,4,9.924722222222222,-6.7,23.3,13.679305555555556,0.4,49.0,26.663888888888888,4,85
Nevada,2022,5,13.999462365591398,-3.0,28.6,14.843951612903226,1.0,45.4,23.237903225806452,4,71
Nevada,2022,6,21.0575,4.7,32.4,12.899166666666666,0.0,47.7,18.697222222222223,4,68
Nevada,2022,7,25.86451612903226,14.0,34.2,13.446102150537634,0.7,31.4,23.11021505376344,3,69
Nevada,2022,8,23.503763440860215,13.8,32.8,10.027150537634409,0.4,31.4,39.42607526881721,8,95
Nevada,2022,9,20.247777777777777,4.0,35.0,11.332361111111112,0.4,37.8,31.79861111111111,7,93
Nevada,2022,10,12.679301075268818,-4.6,24.5,8.96774193548387,0.4,27.6,26.737903225806452,4,77
Nevada,2022,11,-0.69125,-18.0,14.3,11.829444444444446,0.0,43.0,51.84583333333333,10,94
Nevada,2022,12,-1.6125,-16.3,9.4,10.426478494623655,0.0,38.2,66.44489247311827,21,98
Nevada,2023,1,-4.673655913978495,-18.0,4.4,12.807123655913978,1.3,37.4,76.76612903225806,32,100
Nevada,2023,2,-3.310714285714286,-13.8,9.3,13.314285714285715,0.5,42.1,62.01934523809524,19,97
Nevada,2023,3,-2.5123655913978493,-18.6,7.7,11.833198924731182,0.5,35.2,69.08467741935483,26,99
Nevada,2023,4,7.243333333333333,-9.3,25.4,12.636527777777777,0.4,33.9,41.50138888888889,8,86
Nevada,2023,5,14.378225806451612,-0.3,26.6,12.65510752688172,0.4,43.2,36.579301075268816,7,91
Nevada,2023,6,17.490833333333335,5.7,28.9,11.234583333333333,0.5,31.8,31.4625,4,91
Nevada,2023,7,26.157258064516128,13.1,36.5,10.630510752688172,0.4,32.4,17.922043010752688,3,86
Nevada,2023,8,21.380645161290325,9.3,31.8,11.830645161290322,0.5,43.7,38.89381720430107,5,93
Nevada,2023,9,16.353472222222223,5.0,29.2,11.614861111111113,0.0,45.7,45.83888888888889,12,96
Nevada,2023,10,10.781182795698925,-5.0,24.3,9.14731182795699,0.0,26.2,47.01881720430107,14,97
Nevada,2023,11,4.512777777777777,-8.7,18.2,9.485694444444444,0.7,30.6,47.669444444444444,13,98
Nevada,2023,12,2.3908602150537632,-8.8,13.1,9.176209677419354,0.4,27.9,61.564516129032256,19,97
Nevada,2024,1,-0.6758064516129032,-14.4,12.2,9.876344086021506,0.4,35.1,71.25806451612904,34,100
Nevada,2024,2,-0.5119252873563218,-18.3,10.5,10.88735632183908,0.0,40.8,73.35632183908046,35,100
Nevada,2024,3,2.9370967741935483,-8.3,14.6,13.136424731182796,1.5,40.8,58.14247311827957,20,97
Nevada,2024,4,8.692777777777778,-9.4,24.0,13.279861111111112,0.4,54.1,44.46805555555556,8,92
Nevada,2024,5,14.497043010752687,-1.6,26.6,13.66263440860215,0.8,45.8,24.737903225806452,7,72
Nevada,2024,6,23.236805555555556,3.9,33.3,11.740277777777777,0.0,36.6,19.919444444444444,5,68
Nevada,2024,7,26.243817204301077,13.4,36.9,10.144220430107527,0.4,30.2,19.90994623655914,4,84
Nevada,2024,8,23.754166666666666,6.6,34.2,11.976478494623656,0.4,40.4,20.02956989247312,3,79
Nevada,2024,9,19.44888888888889,5.4,30.9,10.72875,0.8,34.7,28.14027777777778,6,90
Nevada,2024,10,14.035215053763443,-4.7,28.5,10.143279569892474,0.6,33.5,30.22043010752688,8,91
Nevada,2024,11,2.70125,-8.2,13.8,9.87,0.0,34.6,43.87638888888889,9,96
Nevada,2024,12,2.1790322580645163,-10.4,13.4,5.647311827956989,0.2,33.9,49.00403225806452,9,93
Nevada,2025,1,-0.6918010752688173,-10.4,10.8,7.044220430107527,0.2,27.9,44.94892473118279,9,88
Nevada,2025,2,3.470982142857143,-10.6,17.0,10.250595238095238,0.2,39.8,45.1875,6,100
Nevada,2025,3,3.7518817204301076,-11.2,21.1,11.693279569892471,0.2,42.5,51.83064516129032,6,98
Nevada,2025,4,9.56875,-5.0,24.3,10.78625,0.2,41.2,32.8875,8,97
Nevada,2025,5,15.258333333333335,0.3,32.0,10.877822580645162,0.2,39.3,30.708333333333332,4,98
Nevada,2025,6,21.710555555555555,3.8,32.3,9.91625,0.4,32.2,17.905555555555555,4,72
Nevada,2025,7,23.381854838709675,10.8,34.6,11.148387096774194,0.0,34.0,18.887096774193548,4,65
Nevada,2025,8,22.591263440860217,8.7,33.7,8.852150537634408,0.3,28.9,27.638440860215052,7,91
Nevada,2025,9,17.172777777777778,4.9,29.8,8.197361111111112,0.0,27.0,45.65694444444444,9,95
Nevada,2025,10,9.950403225806452,-2.1,22.0,9.526344086021506,0.2,41.0,51.594086021505376,11,100
Nevada,2025,11,7.031388888888889,-4.6,19.9,7.754444444444444,0.2,37.5,54.1875,16,99
Nevada,2025,12,4.142602040816326,-7.1,13.4,6.9981292517006795,0.2,46.7,56.316326530612244,13,95
New Hampshire,2020,12,-0.6689102564102564,-7.5,13.6,13.49326923076923,2.2,27.0,67.28205128205128,24,100
New Hampshire,2021,1,-4.432661290322581,-19.2,5.2,11.447715053763442,0.0,28.1,69.13306451612904,21,100
New Hampshire,2021,2,-5.845089285714286,-18.5,6.9,10.305357142857142,1.1,27.6,73.23214285714286,37,100
New Hampshire,2021,3,0.7873655913978496,-17.4,20.9,12.915591397849463,0.0,36.6,62.920698924731184,16,100
New Hampshire,2021,4,7.190138888888888,-6.3,22.6,11.297083333333333,0.7,32.1,68.54861111111111,16,100
New Hampshire,2021,5,13.343548387096774,2.8,31.7,10.53736559139785,1.1,26.0,61.950268817204304,19,100
New Hampshire,2021,6,21.142777777777777,8.6,35.4,10.564444444444444,0.5,24.2,62.66388888888889,22,100
New Hampshire,2021,7,19.13293010752688,10.4,28.2,8.500672043010752,0.5,19.6,83.52822580645162,43,100
New Hampshire,2021,8,21.252822580645162,11.6,32.0,7.735349462365592,0.0,21.0,81.69623655913979,43,100
New Hampshire,2021,9,16.691388888888888,6.6,27.4,9.804722222222221,0.4,23.0,81.8125,42,100
New Hampshire,2021,10,11.673252688172042,1.6,23.6,9.373387096774193,0.8,25.8,83.0725806451613,42,100
New Hampshire,2021,11,2.939305555555556,-7.2,16.8,10.089722222222223,1.0,29.8,71.98194444444445,29,100
New Hampshire,2021,12,-1.2099462365591398,-17.6,13.3,9.654704301075268,0.4,28.8,74.07123655913979,26,100
New Hampshire,2022,1,-9.261827956989247,-27.4,5.8,10.665456989247312,0.5,29.5,71.02688172043011,28,100
New Hampshire,2022,2,-4.451041666666667,-21.7,14.6,11.711904761904762,0.4,31.1,70.5327380952381,17,100
New Hampshire,2022,3,0.775,-18.9,20.0,11.93508064516129,0.4,30.6,67.71370967741936,20,100
New Hampshire,2022,4,6.3711111111111105,-2.6,18.8,12.470416666666667,0.8,27.8,64.94583333333334,24,100
New Hampshire,2022,5,14.853897849462365,1.5,31.8,9.569354838709678,0.0,27.0,65.84677419354838,17,100
New Hampshire,2022,6,18.05125,7.9,33.9,10.152777777777779,0.0,26.0,65.85833333333333,21,100
New Hampshire,2022,7,22.383870967741935,10.9,33.8,9.683198924731183,0.4,23.3,62.766129032258064,23,100
New Hampshire,2022,8,22.057258064516127,12.6,34.7,8.075672043010753,0.4,20.1,72.29301075268818,26,100
New Hampshire,2022,9,15.359444444444444,3.2,29.4,8.939305555555556,0.7,27.8,78.89861111111111,34,100
New Hampshire,2022,10,10.063575268817205,-2.5,23.1,8.3752688172043,0.4,22.5,77.09005376344086,34,100
New Hampshire,2022,11,5.19625,-8.5,22.8,11.155694444444444,1.0,28.8,70.92361111111111,25,100
New Hampshire,2022,12,-1.5581989247311827,-13.5,11.8,11.924462365591397,0.4,32.4,72.06720430107526,29,100
New Hampshire,2023,1,-1.524731182795699,-15.4,7.9,9.468413978494624,0.5,24.7,78.6008064516129,31,100
New Hampshire,2023,2,-4.425,-29.8,10.9,10.298809523809524,0.4,27.1,71.20535714285714,24,100
New Hampshire,2023,3,0.14610215053763442,-10.1,10.6,11.73736559139785,1.1,32.1,71.81317204301075,18,100
New Hampshire,2023,4,7.5425,-5.2,27.5,10.015972222222222,0.4,29.8,69.13194444444444,23,100
New Hampshire,2023,5,13.010887096774194,-0.3,30.8,11.555376344086023,0.7,25.4,59.666666666666664,23,100
New Hampshire,2023,6,16.69736111111111,6.7,33.4,8.11125,0.0,20.9,80.58194444444445,20,100
New Hampshire,2023,7,21.329301075268816,12.1,30.5,7.052016129032258,0.4,24.8,85.46505376344086,44,100
New Hampshire,2023,8,18.65255376344086,10.2,26.5,9.04475806451613,0.5,25.7,81.35483870967742,42,100
New Hampshire,2023,9,17.01597222222222,5.6,30.8,7.828749999999999,0.4,30.1,82.99444444444444,46,100
New Hampshire,2023,10,11.555241935483872,-0.6,26.9,9.040860215053764,0.4,22.0,82.45967741935483,39,100
New Hampshire,2023,11,1.5577777777777777,-7.1,16.1,10.30125,0.0,23.5,72.20833333333333,24,100
New Hampshire,2023,12,0.7619623655913978,-9.7,13.7,8.986962365591397,0.0,30.2,78.35349462365592,18,100
New Hampshire,2024,1,-3.99247311827957,-16.6,8.6,10.536962365591398,0.8,25.4,73.53225806451613,33,100
New Hampshire,2024,2,-1.8221264367816092,-12.3,14.8,10.989798850574712,0.5,31.8,64.61637931034483,16,100
